@id,accessScheme,contentType,parentPid,publishScheme,title,hasData_@id,hasData_checksum_checksumValue,hasData_fileLabel,hasData_format,hasData_size,isDescribedBy_created,isDescribedBy_createdBy,isDescribedBy_lastModifiedBy,isDescribedBy_modified
frl:6473070,public,file,frl:6473069,public,['Physical quality of gluten-free doughs and fresh pasta made of amaranth'],frl:6473070/data,b7753e1306bf52a6b49bf14c175f52f8,Food Science   Nutrition - 2023 - Lux (née Bantleon) - Physical quality of gluten‐free doughs and fresh pasta made of.pdf,application/pdf,1680168,2024-02-02T10:52:45.359+0100,286,286,2024-02-02T10:53:46.360+0100
frl:6473072,public,file,frl:6473068,public,['Geschlechtsangleichende Operationen: 68% betreffen Angleichungen vom weiblichen zum männlichen Geschlecht'],frl:6473072/data,5440b0046f384151f2a9810a992df389,2023-0183-d.pdf,application/pdf,159650,2024-02-02T11:10:40.182+0100,339,339,2024-03-25T14:56:54.574+0100
frl:6473073,public,file,frl:6473071,public,['Rehydration modeling and characterization of dehydrated sweet corn'],frl:6473073/data,7f28c0bb5ad3b8b47476c01321d34f91,Food Science   Nutrition - 2023 - Nayi - Rehydration modeling and characterization of dehydrated sweet corn.pdf,application/pdf,6460860,2024-02-02T11:12:58.111+0100,286,286,2024-02-02T11:14:06.085+0100
frl:6473075,public,file,frl:6473074,public,['An efficient DNAzyme for the fluorescence detection of Vibrio cholerae'],frl:6473075/data,19a79c17a6966ac2489bc0581627af89,Food Science   Nutrition - 2023 - Miao - An efficient DNAzyme for the fluorescence detection of Vibrio cholerae.pdf,application/pdf,2720878,2024-02-02T11:50:31.297+0100,286,286,2024-02-02T11:51:31.762+0100
frl:6473077,public,file,frl:6473076,public,['The association between dietary micronutrient patterns and odds of diabetic nephropathy: A case–control study'],frl:6473077/data,036d019b21360e1cf6d00ac7e196a235,Food Science   Nutrition - 2023 - Bahrampour - The association between dietary micronutrient patterns and odds of diabetic.pdf,application/pdf,494285,2024-02-02T12:25:55.328+0100,286,286,2024-02-02T12:26:55.524+0100
frl:6473079,public,file,frl:6473078,public,['Individual nutrients and serum klotho levels in adults aged 40–79\u2009years'],frl:6473079/data,afadccc5fa66795db57f6b16ac6d50a0,Food Science   Nutrition - 2023 - Ostojic - Individual nutrients and serum klotho levels in adults aged 40 79 years.pdf,application/pdf,1081199,2024-02-02T12:46:38.156+0100,286,286,2024-02-02T12:47:44.369+0100
frl:6473081,public,file,frl:6473080,public,['Improving effect of soy whey-derived peptide on the quality characteristics of functional yogurt'],frl:6473081/data,ef4bbdac9dd9ca1ebf21bbde0da6b149,Food Science   Nutrition - 2023 - Mashayekh - Improving effect of soy whey‐derived peptide on the quality characteristics.pdf,application/pdf,1005749,2024-02-02T13:20:38.718+0100,286,286,2024-02-02T13:21:37.195+0100
frl:6473093,public,file,frl:6473007,public,['Wissensstand zur giftbildenden Alge Prymnesium parvum in der Oder : fact sheet'],frl:6473093/data,174ba2ee5071a4f7229e5916970d1890,IGB_Fact_Sheet_Prymnesium_parvum_in_der_Oder_2024.pdf,application/pdf,1568351,2024-02-05T16:10:13.693+0100,339,339,2024-02-07T09:27:09.890+0100
frl:6473095,public,file,frl:6473094,public,['Knapp die Hälfte der Alters- und Pflegeheime waren 2022 private Unternehmen'],frl:6473095/data,1b006544aed9fb54edc808a0c60e0f09,2023-0167-d.pdf,application/pdf,173756,2024-02-06T09:20:20.451+0100,339,339,2024-04-05T11:37:24.761+0200
frl:6473097,public,file,frl:6473096,public,['Die Spitaltätigkeit hat 2021 wieder zugenommen'],frl:6473097/data,ddc3d5834846268f47a26bbb1e689e70,2022-0096-d.pdf,application/pdf,163308,2024-02-06T10:22:59.405+0100,339,339,2024-03-26T09:52:44.785+0100
frl:6473099,public,file,frl:6473098,public,['Schweizerische Operationsklassifikation (CHOP)'],frl:6473099/data,7bb37b1091359b4e5bac7c68e4899f1f,659-2312.pdf,application/pdf,3413949,2024-02-06T10:33:47.277+0100,339,339,2024-03-26T09:57:21.326+0100
frl:6473101,public,file,frl:6473100,public,['The effects of using Tempeh as a supplement for type 2 diabetes'],frl:6473101/data,582d6342f17349de22c686038a5976db,Food Science   Nutrition - 2023 - Su - The effects of using Tempeh as a supplement for type 2 diabetes.pdf,application/pdf,7601217,2024-02-06T11:21:10.511+0100,286,286,2024-02-06T11:23:00.377+0100
frl:6473103,public,file,frl:6473102,public,['Adjunctive nano-curcumin therapy improves inflammatory and clinical indices in children with cystic fibrosis: A randomized clinical trial'],frl:6473103/data,b2dc9ba67bf7920929230d853e487258,Food Science   Nutrition - 2023 - Talebi - Adjunctive nano‐curcumin therapy improves inflammatory and clinical indices in.pdf,application/pdf,1445117,2024-02-06T11:54:02.398+0100,286,286,2024-02-06T11:55:14.552+0100
frl:6473105,public,file,frl:6473104,public,['Natural extracts against agricultural pathogens: A case study of Celtis australis L.'],frl:6473105/data,a32c6cf02810e33e531b07f36f117270,Food Science   Nutrition - 2023 - Perović - Natural extracts against agricultural pathogens  A case study of Celtis.pdf,application/pdf,370828,2024-02-06T12:27:29.469+0100,286,286,2024-02-06T12:28:34.959+0100
frl:6473106,public,file,frl:6473089,public,['Medizinisches Kodierungshandbuch'],frl:6473106/data,e01c23b51aa932a1244bdc7a9d2f1156,543-2400.pdf,application/pdf,3540881,2024-02-06T12:34:52.194+0100,339,339,2024-03-26T08:27:29.515+0100
frl:6473108,public,file,frl:6473107,public,['Diagnostic accuracy of HPV16 early antigen serology for HPV-driven oropharyngeal cancer is independent of age and sex'],frl:6473108/data,9f6596584958199917e3a856a0e319d8,Kusters-et-al_2023_Diagnostic accuracy of HPV16.pdf,application/pdf,1844483,2024-02-06T12:42:42.225+0100,266,317,2024-02-29T11:15:16.039+0100
frl:6473110,public,file,frl:6473109,public,"['The effect of low dietary inflammatory index score formula on inflammatory, metabolic, and clinical outcomes in critically ill traumatic brain injury patients: A single-blind randomized controlled pilot study']",frl:6473110/data,cc077d15432157736ec0bb52901b0183,Food Science   Nutrition - 2023 - Jandari - The effect of low dietary inflammatory index score formula on inflammatory .pdf,application/pdf,1122555,2024-02-06T13:04:52.766+0100,286,286,2024-02-06T13:05:55.412+0100
frl:6473112,public,file,frl:6473111,public,['Vegetable-enriched bread: Pilot and feasibility study of measurement of changes in skin carotenoid concentrations by reflection spectroscopy as a biomarker of vegetable intake'],frl:6473112/data,b64891cc246162ae72c82e7f0b4a2fff,Food Science   Nutrition - 2023 - Amoah - Vegetable‐enriched bread  Pilot and feasibility study of measurement of changes.pdf,application/pdf,421915,2024-02-06T13:41:33.188+0100,286,286,2024-02-06T13:42:33.491+0100
frl:6473114,public,file,frl:6473113,public,"['Effectiveness of combined seeds (pumpkin, sunflower, sesame, flaxseed): As adjacent therapy to treat polycystic ovary syndrome in females']",frl:6473114/data,aad736505b4739eefea19d2deadbf8bf,Food Science   Nutrition - 2023 - Rasheed - Effectiveness of combined seeds  pumpkin  sunflower  sesame  flaxseed   As.pdf,application/pdf,1620249,2024-02-06T13:58:59.399+0100,286,286,2024-02-06T14:00:09.724+0100
frl:6473116,public,file,frl:6473115,public,['Anti-Helicobacter pylori activity of Fagopyrum Tataricum (L.) Gaertn. Bran flavonoids extract and its effect on Helicobacter pylori-induced inflammatory response'],frl:6473116/data,3a04f2b01ba40eb2410ff6a0fede59e4,Food Science   Nutrition - 2023 - Qing - Anti‐Helicobacter pylori activity of Fagopyrum Tataricum  L   Gaertn  Bran.pdf,application/pdf,7919244,2024-02-07T11:24:27.714+0100,286,286,2024-02-07T11:25:38.156+0100
frl:6473119,public,file,frl:6473118,public,['Mulberroside A ameliorates CCl4-induced liver fibrosis in mice via inhibiting pro-inflammatory response'],frl:6473119/data,ba01579abccfcd6f3120e2a036c42e25,Food Science   Nutrition - 2023 - Shi - Mulberroside A ameliorates CCl4‐induced liver fibrosis in mice via inhibiting.pdf,application/pdf,5617259,2024-02-07T12:08:35.200+0100,286,286,2024-02-07T12:09:40.919+0100
frl:6473120,public,file,frl:6472657,public,['Blue Carbon im Nationalpark Niedersächsisches Wattenmeer'],frl:6473120/data,53b02401e6c6fc4b411056296d1a2763,Martens_etal_BlueCarbonImNationalparkNiedersaechsischesWattenmeer_Berichtereihe_2021_02.pdf,application/pdf,7182996,2024-02-07T12:14:25.048+0100,339,339,2024-02-27T14:41:52.243+0100
frl:6473121,public,file,frl:6472553,public,['Auswertung der Konditionsdaten von Miesmuscheln eulitoraler Muschelbänke im Nationalpark Niedersächsisches Wattenmeer'],frl:6473121/data,f07479e9c084ed9b8d0f68e5a3bcdf08,Nestler_Muschelkondition_Berichtereihe_2022_02.pdf,application/pdf,7478085,2024-02-07T12:17:45.743+0100,339,339,2024-02-27T14:59:36.182+0100
frl:6473122,public,file,frl:6472617,public,['Renaturierung von Salzwiesen im Nationalpark Niedersächsisches Wattenmeer'],frl:6473122/data,a08c65ad293ebea6fcfdfac90e2e1e79,Rupprecht_etal_Salzwiesenrenaturierung_Berichtereihe_2023_03.pdf,application/pdf,7928234,2024-02-07T12:18:57.399+0100,339,339,2024-02-27T14:49:58.267+0100
frl:6473123,public,file,frl:6472554,public,['Antrag zur räumlichen Erweiterung des bestehenden UNESCO-Biosphärenreservats'],frl:6473123/data,913722a3f589a6d904a92edb52837816,NLPV_BR_Antrag_Berichtereihe_2022_01.pdf,application/pdf,41168146,2024-02-07T12:25:54.838+0100,339,339,2024-02-28T10:37:43.025+0100
frl:6473125,public,file,frl:6473124,public,['Isolation and antioxidant characterization of theaflavin for neuroprotective effect in mice model'],frl:6473125/data,3cbc79f9ca4cd428c10ae9dc86e8a07c,Food Science   Nutrition - 2023 - Ahmad - Isolation and antioxidant characterization of theaflavin for neuroprotective.pdf,application/pdf,1051355,2024-02-07T12:54:32.568+0100,286,286,2024-02-07T12:55:28.592+0100
frl:6473127,public,file,frl:6473126,public,['Upcycling flavanol-rich Chardonnay and Pinot noir grape thinned clusters as potentially functional food ingredients in cocoa-based products'],frl:6473127/data,0babc17353da01a21b87696fc09bb5f3,Food Science   Nutrition - 2023 - Li - Upcycling flavanol‐rich Chardonnay and Pinot noir grape thinned clusters as.pdf,application/pdf,655061,2024-02-07T13:24:21.797+0100,286,286,2024-02-07T13:25:27.614+0100
frl:6473129,public,file,frl:6473128,public,['Increasing saltiness of salts (NaCl) using mid-infrared radiation to reduce the health hazards'],frl:6473129/data,9cb5acb62b9812b0d849501b59e2298f,Food Science   Nutrition - 2023 - Umakanthan - Increasing saltiness of salts  NaCl  using mid‐infrared radiation to reduce.pdf,application/pdf,3423019,2024-02-07T14:07:00.075+0100,286,25,2024-04-16T13:17:09.813+0200
frl:6473133,public,file,frl:6473132,public,['Role of peptide transporters in small peptide uptake of bovine mammary epithelial cells cultured in a transwell chamber'],frl:6473133/data,edb90923345d99fa4e91ae307a2e6f8d,Food Science   Nutrition - 2023 - Zhou - Role of peptide transporters in small peptide uptake of bovine mammary epithelial.pdf,application/pdf,1146884,2024-02-08T10:27:29.729+0100,286,286,2024-02-08T10:28:30.582+0100
frl:6473135,public,file,frl:6473134,public,['Variability in nutrient composition of the edible long-horned grasshopper (Ruspolia differens) in Uganda and its potential in alleviating food insecurity'],frl:6473135/data,a7f2530ccd9f91f187cf5c59d50158c5,Food Science   Nutrition - 2023 - Kababu - Variability in nutrient composition of the edible long‐horned grasshopper .pdf,application/pdf,688111,2024-02-08T11:13:41.517+0100,286,286,2024-02-08T11:14:43.327+0100
frl:6473137,public,file,frl:6473136,public,['Application of different proportions of sweet sorghum silage as a substitute for corn silage in dairy cows'],frl:6473137/data,9c53e1c7e61c6279b8cc5e0514fee54e,Food Science   Nutrition - 2023 - Lv - Application of different proportions of sweet sorghum silage as a substitute for.pdf,application/pdf,703121,2024-02-08T12:00:23.483+0100,286,286,2024-02-08T12:01:22.023+0100
frl:6473139,public,file,frl:6473138,public,['Effects of ultra-high-temperature processes on metabolite changes in milk'],frl:6473139/data,7fc845b1dabd60d62f1b3f165f8bcd92,Food Science   Nutrition - 2023 - Bai - Effects of ultra‐high‐temperature processes on metabolite changes in milk.pdf,application/pdf,15222642,2024-02-08T12:33:45.229+0100,286,286,2024-02-08T12:35:25.951+0100
frl:6473142,public,file,frl:6473141,public,"['German\n mammography screening program: adherence, characteristics of \n(non-)participants and utilization of non-screening mammography—a \nlongitudinal analysis']",frl:6473142/data,56190a897ae6efbbf9baa97886c8fbe7,Heinig-et-al_2023_German mammography screening.pdf,application/pdf,892989,2024-02-09T12:00:04.520+0100,266,317,2024-02-29T11:17:22.154+0100
frl:6473146,public,file,frl:6473145,public,['Prospective\n and Mendelian randomization analyses on the association of circulating \nfatty acid binding protein 4 (FABP-4) and risk of colorectal cancer'],frl:6473146/data,2d5c305a0d008924423781ce7bd7a5ab,Nimptsch-et-al_2023_Prospective and Mendelian randomization.pdf,application/pdf,1065959,2024-02-09T13:19:02.676+0100,266,317,2024-02-29T11:21:45.711+0100
frl:6473150,public,file,frl:6473149,public,['2021 ging die Beschäftigung in den Alters- und Pflegeheimen zum ersten Mal seit 2006 zurück'],frl:6473150/data,38b36b5157c912773a557da7d6f9fd81,2022-0095-d.pdf,application/pdf,268910,2024-02-13T08:17:20.791+0100,339,339,2024-04-05T11:40:45.367+0200
frl:6473152,public,file,frl:6473151,public,['Nahezu sechs von zehn psychiatrischen Praxen steigerten ihre Tätigkeit 2020 im Zuge der Covid-19-Pandemie'],frl:6473152/data,eec0fa92a827c5112672d3913f8de658,2022-0107-d.pdf,application/pdf,157515,2024-02-13T08:25:26.294+0100,339,339,2024-03-26T10:31:34.979+0100
frl:6473154,public,file,frl:6473153,public,"['12,1 Milliarden Franken Umsatz in den Arztpraxen']",frl:6473154/data,4505dfb829890d9cf0e07688eabfa3f5,2022-0106-d.pdf,application/pdf,358137,2024-02-13T08:33:21.328+0100,339,339,2024-03-26T10:34:45.905+0100
frl:6473156,public,file,frl:6473155,public,['Weniger als 1000 Suizide im Jahr 2020 – Langjährige Tendenz weiter sinkend'],frl:6473156/data,37a71bb498b7cfdd43f5c00f165a2015,2022-0732-d.pdf,application/pdf,266466,2024-02-13T08:40:42.582+0100,339,339,2024-03-26T10:40:04.811+0100
frl:6473159,public,file,frl:6473157,public,['Medizinisches Kodierungshandbuch'],frl:6473159/data,b8c0ced0735833ceaf7aa5eb5ca1f158,543-2300.pdf,application/pdf,3447743,2024-02-13T08:51:32.217+0100,339,339,2024-03-26T10:46:27.102+0100
frl:6473161,public,file,frl:6473160,public,['Nutzung der SwissCovid-App'],frl:6473161/data,b0e113aec97fcf2a33d5bcedef393ecd,2198-2200.pdf,application/pdf,241098,2024-02-13T09:20:37.355+0100,339,339,2024-03-26T10:50:11.703+0100
frl:6473163,public,file,frl:6473162,public,['11 000 Schwangerschaftsabbrüche im Jahr 2021 in der Schweiz – Rate bleibt im Vergleich zu 2020 konstant'],frl:6473163/data,9c7290afe4fe779da28b720a924c1838,2022-0196-d.pdf,application/pdf,227076,2024-02-13T09:38:41.161+0100,339,339,2024-03-26T11:08:42.298+0100
frl:6473164,public,file,frl:6473131,public,['Schweizerische Operationsklassifikation (CHOP)'],frl:6473164/data,2d6207c588bd341e245cd406b868a1f8,659-2300.pdf,application/pdf,2196839,2024-02-13T09:42:47.122+0100,339,339,2024-03-27T10:26:18.767+0100
frl:6473166,public,file,frl:6473165,public,['Arztpraxen beteiligten sich 2021 stark an der Covid-19-Impfkampagne'],frl:6473166/data,4936118a0fde04bdd878719896d6f4b1,2022-0658-d.pdf,application/pdf,286411,2024-02-13T09:51:02.760+0100,339,339,2024-03-26T11:13:37.664+0100
frl:6473171,public,file,frl:6473170,public,['Attenuative effects of collagen peptide from milkfish (Chanos chanos) scales on ovariectomy-induced osteoporosis'],frl:6473171/data,88b4121f95a7dd4c1117be106de647ae,Food Science   Nutrition - 2023 - Chuu - Attenuative effects of collagen peptide from milkfish  Chanos chanos  scales on.pdf,application/pdf,16782762,2024-02-13T12:59:44.480+0100,286,286,2024-02-13T13:01:02.115+0100
frl:6473173,public,file,frl:6473172,public,['Homogenization and thermal processing reduce the concentration of extracellular vesicles in bovine milk'],frl:6473173/data,8eeb724180904fce515433359b9bea04,Food Science   Nutrition - 2023 - Colella - Homogenization and thermal processing reduce the concentration of extracellular.pdf,application/pdf,822938,2024-02-13T13:30:41.518+0100,286,286,2024-02-13T13:31:40.053+0100
frl:6473175,public,file,frl:6473174,public,['How the inner repetition of a desired perception changes actual tactile perception'],frl:6473175/data,425add91df2c6dc2e3c8ba17e8e5b0e4,s41598-024-53449-7.pdf,application/pdf,1777571,2024-02-13T13:46:40.556+0100,242,317,2024-02-23T11:07:00.659+0100
frl:6473184,public,file,frl:6473183,public,['Medizinisches Kodierungshandbuch'],frl:6473184/data,5527502c29356c7d58c34c0e19db9298,543-2200.pdf,application/pdf,3507105,2024-02-16T10:39:21.229+0100,338,339,2024-04-05T11:50:18.358+0200
frl:6473190,public,file,frl:6473189,public,['Sozialmedizinische Betreuung älterer Menschen'],frl:6473190/data,a27fdf76c0cd2cef30e0c440959b7677,2154-1900.pdf,application/pdf,249238,2024-02-16T13:02:08.999+0100,338,339,2024-04-02T14:16:57.901+0200
frl:6473192,public,file,frl:6473191,public,['2019 belief sich das Medianeinkommen der selbstständigen Ärztinnen und Ärzte auf 162 000 Franken'],frl:6473192/data,6b6fa8a6d3b9a78d75cf9b0aa7f85938,2021-0167-d.pdf,application/pdf,212114,2024-02-16T14:29:04.783+0100,339,339,2024-03-26T15:59:19.051+0100
frl:6473194,public,file,frl:6473193,public,"['Die Betreuung im Alters- und Pflegeheim nimmt 2020 ab, die Spitex-Versorgung kontinuierlich zu']",frl:6473194/data,1ab96039a064291d61c7fbb4c5b128d6,2021-0092-d.pdf,application/pdf,185534,2024-02-16T14:53:49.727+0100,339,339,2024-03-27T14:51:47.800+0100
frl:6473196,public,file,frl:6473195,public,['Schweizerische Operationsklassifikation (CHOP)'],frl:6473196/data,6431228eed03f5629a0ec28fbb7c8df4,659-2212.pdf,application/pdf,3392583,2024-02-16T15:35:40.104+0100,339,339,2024-03-26T15:23:52.787+0100
